client_id,first_name,last_name,date_of_birth,gender,country,region,satisfaction_score,age,client_ref,total_properties,total_spend,avg_price,client_type_Individual,acquisition_purpose_Investment,loan_applied_Yes,referral_channel_Client,referral_channel_Website,region_encoded,country_encoded,cluster
C0205,Kelly,Nelson,1968-08-26,F,Mexico,Puebla,1,58,C0205,3,949224.48,316408.16,True,False,True,False,False,39,6,3
C0206,Nancy,Roberts,1957-05-08,F,USA,California,1,69,C0206,3,853060.9299999999,284353.6433333333,True,False,True,False,False,8,9,0
C0207,Kyle,Gray,1944-11-19,M,USA,Virginia,4,82,C0207,3,889948.76,296649.58666666667,True,True,False,False,True,50,9,3
C0208,Mark,James,1986-03-26,M,France,Provence,4,40,C0208,4,1199654.38,299913.595,True,False,True,False,False,38,4,1
C0209,Kyle,Moore,1949-08-22,M,USA,Arizona,3,77,C0209,4,979868.13,244967.0325,True,True,False,False,False,1,9,0
C0210,Janice,Price,1943-03-24,F,USA,Colorado,2,83,C0210,4,1346156.55,336539.1375,True,False,False,False,True,11,9,0
C0211,Amy,Evans,1972-02-23,F,USA,California,3,54,C0211,4,1254240.07,313560.0175,True,False,False,False,False,8,9,0
C0212,Jacob,Wood,1956-03-23,M,USA,California,4,70,C0212,3,1068278.76,356092.92,True,False,False,False,False,8,9,0
C0213,Jason,Gray,1976-10-23,M,USA,Florida,5,50,C0213,3,809691.13,269897.04333333333,True,True,False,False,False,14,9,0
C0214,Helen,Wood,1946-07-18,F,Belgium,Brussels,5,80,C0214,3,1070534.6400000001,356844.88000000006,True,True,False,False,True,7,1,1
C0215,Lauren,Foster,1999-07-11,F,Germany,Hamburg,4,27,C0215,3,1032856.46,344285.48666666663,True,True,False,False,True,16,5,1
C0216,Albert,Hansen,1999-07-19,M,USA,Utah,1,27,C0216,4,1352642.3399999999,338160.58499999996,True,False,False,False,True,48,9,3
C0217,Deborah,Miller,1984-07-11,F,USA,Colorado,3,42,C0217,4,1238434.91,309608.7275,True,False,False,False,True,11,9,0
C0218,Shirley,Anderson,1970-01-24,F,USA,California,2,56,C0218,3,836639.27,278879.75666666665,True,False,False,False,True,8,9,0
C0219,William,Turner,1988-01-20,M,USA,California,4,38,C0219,4,1267653.57,316913.3925,True,False,False,False,True,8,9,0
C0220,Walter,Phillips,1951-06-06,M,Canada,Ontario,1,75,C0220,3,1060812.68,353604.2266666666,True,True,False,False,True,36,2,1
C0221,Atlas,Co,1987-05-14,F,USA,California,5,39,C0221,4,1377133.5999999999,344283.39999999997,False,False,False,False,True,8,9,2
C0222,Christopher,Stone,1956-11-08,M,USA,Utah,3,70,C0222,3,1223560.82,407853.6066666667,True,True,False,False,False,48,9,3
C0223,Patrick,Hansen,1973-11-12,M,USA,Colorado,3,53,C0223,4,969341.87,242335.4675,True,True,True,False,True,11,9,0
C0224,Nathan,Richardson,1960-08-23,M,USA,Colorado,5,66,C0224,3,1189255.63,396418.5433333333,True,False,False,False,True,11,9,2
C0225,Evelyn,Reyes,1948-12-19,F,USA,California,1,78,C0225,4,1120626.94,280156.735,True,False,True,False,False,8,9,0
C0226,Julia,Jordan,1958-07-11,F,USA,Colorado,2,68,C0226,3,1571251.03,523750.3433333333,True,False,False,False,True,11,9,2
C0227,Rachel,Evans,1944-10-23,F,USA,Arizona,5,82,C0227,3,942245.37,314081.79,True,False,True,False,True,1,9,0
C0228,Hannah,Owens,1952-04-23,F,USA,Oregon,4,74,C0228,3,606605.72,202201.90666666665,True,True,False,False,True,37,9,3
C0229,Jose,Turner,1981-11-19,M,USA,Colorado,5,45,C0229,3,892220.13,297406.71,True,True,False,False,True,11,9,0
C0230,Forsyte,Co,1977-07-22,M,USA,Nevada,4,49,C0230,4,1457429.02,364357.255,False,True,True,False,True,25,9,2
C0231,Ronald,Rogers,1993-12-18,M,Denmark,Central Denmark,2,33,C0231,3,729893.08,243297.69333333333,True,True,True,False,True,10,3,1
C0232,Megan,Kim,1962-05-04,F,USA,California,3,64,C0232,4,1276710.4900000002,319177.62250000006,True,False,True,False,True,8,9,0
C0233,Larry,Garcia,1997-09-10,M,France,Provence,4,29,C0233,4,1105806.54,276451.635,True,False,True,False,True,38,4,1
C0234,Andrea,Hughes,1979-03-02,F,USA,New York,1,47,C0234,3,839967.04,279989.01333333337,True,False,True,False,True,27,9,0
C0235,Kenneth,Allen,1949-10-10,M,USA,California,5,77,C0235,4,1268586.58,317146.645,True,False,False,False,True,8,9,0
C0236,Gerald,Howard,1972-08-10,M,Canada,Manitoba,3,54,C0236,3,1321475.69,440491.89666666667,True,False,False,False,False,22,2,1
C0237,Jason,Nelson,1984-11-03,M,USA,California,5,42,C0237,3,1392353.31,464117.77,True,False,True,False,True,8,9,2
C0238,Amber,Patterson,1982-01-08,F,USA,Virginia,4,44,C0238,3,1125732.72,375244.24,True,False,True,False,False,50,9,3
C0239,Megan,Baker,1973-02-18,F,USA,Oregon,3,53,C0239,4,1352763.67,338190.9175,True,False,True,False,True,37,9,3
C0240,Amber,Morales,1942-05-15,F,USA,Colorado,3,84,C0240,3,935028.28,311676.0933333333,True,True,False,False,True,11,9,0
C0241,Kelly,Anderson,1962-01-14,F,Mexico,Nuevo Leon,5,64,C0241,3,1025934.71,341978.23666666663,True,False,True,False,True,33,6,3
C0242,Stephen,Peterson,1998-03-16,M,USA,Utah,3,28,C0242,4,1358315.73,339578.9325,True,False,True,False,False,48,9,3
C0243,Nancy,Patterson,1978-07-11,F,USA,Utah,2,48,C0243,4,1382777.8900000001,345694.47250000003,True,False,False,False,True,48,9,3
C0244,Joyce,Pierce,1998-08-03,F,USA,California,1,28,C0244,3,1046652.28,348884.0933333333,True,False,False,False,True,8,9,0
C0245,Sean,Long,1974-01-07,M,USA,Nevada,4,52,C0245,3,1354584.5,451528.1666666667,True,True,False,False,False,25,9,2
C0246,Stephen,Pierce,1992-05-15,M,France,Normandy,1,34,C0246,3,1024485.26,341495.08666666667,True,False,True,False,False,28,4,1
C0247,Kevin,Morris,1965-01-18,M,USA,California,1,61,C0247,4,1696540.52,424135.13,True,False,False,False,True,8,9,2
C0248,Carl,Collins,1968-12-09,M,USA,Florida,4,58,C0248,3,1035934.63,345311.54333333333,True,False,True,False,False,14,9,0
C0249,Stephanie,Montgomery,1968-12-05,F,USA,California,4,58,C0249,4,1142995.52,285748.88,True,True,False,False,False,8,9,0
C0250,Justin,Stewart,1947-10-19,M,UK,England,2,79,C0250,3,982306.66,327435.55333333334,True,False,False,False,False,12,8,0
C0251,Janice,Chavez,1976-08-11,F,USA,Utah,5,50,C0251,3,463611.95,154537.31666666668,True,False,False,False,True,48,9,3
C0252,Elizabeth,Rogers,1953-08-23,F,USA,Nevada,2,73,C0252,3,1082221.48,360740.49333333335,True,True,False,False,True,25,9,0
C0253,Betty,Hughes,1994-09-15,F,USA,Virginia,4,32,C0253,4,1239226.11,309806.5275,True,False,False,False,True,50,9,3
C0254,Rachel,Freeman,1956-07-21,F,USA,Florida,5,70,C0254,4,1332152.57,333038.1425,True,False,False,False,True,14,9,2
C0255,Sara,Jones,1961-02-08,F,UK,England,3,65,C0255,4,1689083.06,422270.765,True,True,True,True,False,12,8,2
C0256,Anthony,Hughes,1990-12-10,M,USA,California,1,36,C0256,3,1150229.15,383409.7166666666,True,False,True,False,True,8,9,0
C0257,Nicholas,Kim,1974-10-22,M,USA,California,1,52,C0257,3,1145456.23,381818.74333333335,True,False,False,False,True,8,9,0
C0258,Carl,Murray,1991-04-15,M,UK,Northern Ireland,4,35,C0258,3,1001712.37,333904.12333333335,True,False,True,False,False,31,8,3
C0259,Emma,Chavez,1990-02-15,F,USA,Oregon,4,36,C0259,3,779396.4099999999,259798.80333333332,True,False,False,False,True,37,9,3
C0260,Rebecca,Wood,1946-08-04,F,USA,Nevada,3,80,C0260,4,1057192.79,264298.1975,True,True,False,False,True,25,9,0
C0261,Celera,Co,1985-05-13,F,USA,Florida,4,41,C0261,4,2094623.1,523655.775,False,True,True,False,True,14,9,2
C0262,Billy,Bryant,1947-05-25,M,USA,Oregon,2,79,C0262,3,1233260.4,411086.8,True,False,False,False,True,37,9,3
C0263,Anthony,Garcia,1981-08-02,M,USA,Nevada,2,45,C0263,3,969140.41,323046.80333333334,True,True,True,False,True,25,9,0
C0264,Melissa,Baker,1992-09-12,F,USA,Colorado,2,34,C0264,4,1127766.02,281941.505,True,False,True,False,False,11,9,0
C0265,Celera,Co,1967-04-13,M,Belgium,Flanders,1,59,C0265,4,1708031.99,427007.9975,False,False,False,False,True,13,1,1
C0266,Aaron,Owens,1977-02-26,M,USA,California,5,49,C0266,3,931646.38,310548.79333333333,True,False,True,False,False,8,9,0
C0267,Judy,Howard,1948-11-12,F,USA,Utah,4,78,C0267,4,1314495.01,328623.7525,True,False,True,False,False,48,9,3
C0268,Danielle,Carter,1959-02-21,F,USA,Georgia,3,67,C0268,4,1108939.8599999999,277234.96499999997,True,True,False,False,True,15,9,0
C0269,David,Stewart,1969-02-04,M,USA,New York,2,57,C0269,3,1049110.08,349703.36000000004,True,False,False,False,False,27,9,3
C0270,Megan,Allen,1944-07-21,F,USA,Florida,5,82,C0270,3,924009.9,308003.3,True,False,False,False,True,14,9,0
C0271,Laura,Hughes,1972-04-28,F,USA,California,3,54,C0271,4,1295689.37,323922.3425,True,True,False,False,False,8,9,0
C0272,Pamela,Green,1993-08-03,F,UK,Scotland,5,33,C0272,4,1439584.37,359896.0925,True,False,True,False,True,43,8,3
C0273,Paul,Morales,1987-02-27,M,Denmark,Zealand,2,39,C0273,3,682452.64,227484.21333333335,True,True,False,False,True,56,3,1
C0274,Raymond,Young,1950-10-01,M,USA,Florida,2,76,C0274,3,1343449.34,447816.4466666667,True,False,False,False,True,14,9,2
C0275,William,Thompson,2000-06-26,M,USA,Oregon,1,26,C0275,4,1237500.3,309375.075,True,False,True,False,True,37,9,3
C0276,Gloria,Harris,1953-02-16,F,USA,Washington,5,73,C0276,3,1011195.98,337065.32666666666,True,False,False,False,True,53,9,3
C0277,Jordan,Garcia,1954-11-17,M,USA,Colorado,1,72,C0277,3,1123449.53,374483.1766666667,True,True,True,False,False,11,9,0
C0278,Margaret,Foster,1955-08-03,F,USA,California,2,71,C0278,3,1442538.67,480846.2233333333,True,True,True,False,True,8,9,2
C0279,Heather,Montgomery,1967-05-15,F,USA,Oregon,1,59,C0279,3,1012986.25,337662.0833333333,True,False,False,False,True,37,9,3
C0280,Nathan,Price,1944-04-14,M,USA,Florida,4,82,C0280,4,1282020.93,320505.2325,True,False,False,True,False,14,9,0
C0281,Katherine,Phillips,1977-03-22,F,USA,California,1,49,C0281,3,1256275.37,418758.4566666667,True,False,True,False,False,8,9,2
C0282,Emily,Owens,1997-10-18,F,USA,California,1,29,C0282,4,973863.8,243465.95,True,True,False,False,True,8,9,0
C0283,Susan,Edwards,1962-05-12,F,USA,Arizona,2,64,C0283,4,1118599.47,279649.8675,True,False,True,False,False,1,9,0
C0284,Patrick,Owens,1977-02-25,M,USA,Arizona,4,49,C0284,4,1251975.85,312993.9625,True,False,False,True,False,1,9,0
C0285,Billy,Parker,1999-03-09,M,France,Ile-de-France,3,27,C0285,4,1679056.13,419764.0325,True,True,False,False,True,18,4,2
C0286,Noah,Brooks,1996-03-24,M,UK,Scotland,1,30,C0286,3,859353.0900000001,286451.03,True,False,False,False,False,43,8,3
C0287,Joan,Bell,1990-06-10,F,Australia,New South Wales,5,36,C0287,3,1171265.03,390421.6766666667,True,False,False,False,True,26,0,1
C0288,Kevin,Freeman,1997-11-03,M,USA,Colorado,4,29,C0288,4,1364289.23,341072.3075,True,True,False,False,False,11,9,2
C0289,Laura,Hayes,1993-06-14,F,USA,California,5,33,C0289,4,1533862.35,383465.5875,True,True,False,False,False,8,9,2
C0290,Ryan,Watson,1962-01-01,M,USA,California,2,64,C0290,3,1215398.18,405132.7266666666,True,False,False,False,True,8,9,2
C0291,James,Bryant,1953-07-06,M,USA,Nevada,2,73,C0291,3,1322506.76,440835.58666666667,True,False,False,False,False,25,9,2
C0292,Karen,Watson,1945-12-02,F,USA,California,1,81,C0292,4,1442818.3399999999,360704.58499999996,True,False,False,False,False,8,9,0
C0293,Ruth,Collins,1993-07-01,F,USA,California,4,33,C0293,4,1580876.65,395219.1625,True,True,False,False,True,8,9,2
C0294,Nicholas,Reyes,1963-07-17,M,USA,Nevada,3,63,C0294,4,1027250.91,256812.7275,True,False,True,False,True,25,9,0
C0295,Roger,Harris,1967-09-07,M,Russia,Tatarstan,3,59,C0295,3,1350375.73,450125.24333333335,True,False,False,False,False,46,7,3
C0296,Mark,Young,1984-04-06,M,Canada,Manitoba,1,42,C0296,3,1142875.46,380958.48666666663,True,False,True,True,False,22,2,1
C0297,Julia,Murray,1972-11-19,F,UK,Wales,5,54,C0297,4,1709184.75,427296.1875,True,True,False,False,False,51,8,2
C0298,Sarah,Patterson,1972-11-10,F,USA,Oregon,3,54,C0298,4,1262479.23,315619.8075,True,False,False,False,True,37,9,3
C0299,Barbara,Davis,1977-05-03,F,UK,Wales,5,49,C0299,4,1177661.76,294415.44,True,False,False,False,False,51,8,3
C0300,Zachary,Peterson,1959-04-11,M,Canada,Alberta,5,67,C0300,3,844956.55,281652.18333333335,True,False,True,False,True,0,2,1
C0301,Lisa,Alexander,1959-03-02,F,USA,Virginia,4,67,C0301,3,1045776.52,348592.17333333334,True,False,False,False,False,50,9,3
C0302,Maria,Edwards,1976-07-25,F,USA,Utah,1,50,C0302,4,1654300.33,413575.0825,True,True,False,False,False,48,9,3
C0303,Betty,Owens,1957-07-10,F,USA,Virginia,5,69,C0303,4,1519113.12,379778.28,True,True,True,False,True,50,9,3
C0304,Patrick,Morris,1959-12-22,M,USA,California,1,67,C0304,4,1685753.28,421438.32,True,True,False,False,False,8,9,2
C0305,Emily,Kim,1995-11-22,F,USA,Arizona,1,31,C0305,3,1327736.23,442578.74333333335,True,False,False,False,True,1,9,2
C0306,Samuel,Foster,1988-04-05,M,USA,California,1,38,C0306,4,1399698.79,349924.6975,True,False,False,True,False,8,9,0
C0307,Samuel,Freeman,1992-10-13,M,USA,California,5,34,C0307,4,1490170.3800000001,372542.59500000003,True,False,True,True,False,8,9,2
C0308,Catherine,Roberts,1972-10-10,F,Belgium,Flanders,4,54,C0308,3,1176582.54,392194.18,True,True,True,False,False,13,1,1
C0309,Stephanie,Cox,1957-10-15,F,USA,Washington,4,69,C0309,3,1382649.58,460883.19333333336,True,False,False,False,False,53,9,3
C0310,Edward,Weaver,1992-05-02,M,UK,Northern Ireland,3,34,C0310,3,1389329.62,463109.87333333335,True,False,False,False,True,31,8,2
C0311,Justin,Anderson,1952-03-09,M,USA,Georgia,2,74,C0311,4,1632999.56,408249.89,True,False,False,False,True,15,9,2
C0312,Zachary,Cooper,1941-01-14,M,USA,Nevada,3,85,C0312,4,1105668.66,276417.165,True,False,True,False,True,25,9,0
C0313,Stratos,Co,1974-04-12,M,USA,California,1,52,C0313,3,1091085.9300000002,363695.31000000006,False,False,False,False,False,8,9,0
C0314,Andrew,Jones,1982-08-23,M,USA,Washington,4,44,C0314,3,1040795.02,346931.67333333334,True,True,False,False,False,53,9,3
C0315,Michael,Phillips,1987-03-18,M,Mexico,Baja California,5,39,C0315,4,1178606.56,294651.64,True,True,False,False,True,2,6,0
C0316,Brandon,Martin,1997-04-14,M,UK,Scotland,4,29,C0316,4,1792447.27,448111.8175,True,True,True,False,True,43,8,2
C0317,Amber,Hansen,1999-11-17,F,USA,California,2,27,C0317,3,1248444.31,416148.10333333333,True,True,True,False,True,8,9,2
C0318,Amy,Peterson,1974-03-22,F,Germany,Berlin,5,52,C0318,3,871968.67,290656.2233333333,True,False,False,False,True,4,5,1
C0319,Zynex,Co,1995-11-12,F,USA,Texas,5,31,C0319,4,2061054.65,515263.6625,False,False,True,False,True,47,9,2
C0320,Tyler,Cox,1984-12-01,M,USA,Texas,3,42,C0320,3,1317732.09,439244.03,True,False,True,True,False,47,9,3
C0321,Jesse,Cook,1992-01-12,M,USA,California,2,34,C0321,4,1701753.71,425438.4275,True,True,False,False,False,8,9,2
C0322,Deborah,Moore,1996-12-25,F,USA,California,2,30,C0322,3,1347002.93,449000.9766666666,True,False,True,False,True,8,9,2
C0323,Samantha,Hayes,1975-09-16,F,USA,California,2,51,C0323,3,1230825.62,410275.2066666667,True,True,True,False,True,8,9,2
C0324,Raymond,Parker,1993-06-14,M,USA,Washington,4,33,C0324,3,1147121.25,382373.75,True,False,False,False,True,53,9,3
C0325,Maria,Flores,1983-02-24,F,USA,California,5,43,C0325,4,1205175.56,301293.89,True,False,True,False,False,8,9,0
C0326,Daniel,Reed,1958-05-10,M,USA,Oregon,4,68,C0326,4,1321975.5,330493.875,True,True,True,False,False,37,9,3
C0327,Elizabeth,Ward,1961-07-09,F,UK,Scotland,1,65,C0327,4,1116366.72,279091.68,True,False,False,False,False,43,8,3
C0328,William,Young,1946-10-22,M,USA,California,1,80,C0328,4,1356560.31,339140.0775,True,False,True,True,False,8,9,0
C0329,Diane,Morales,1998-10-05,F,Germany,Hesse,3,28,C0329,3,770062.4,256687.46666666667,True,False,False,False,False,17,5,1
C0330,Christian,Richardson,1975-06-21,M,USA,California,1,51,C0330,4,1331463.63,332865.9075,True,False,False,False,True,8,9,0
C0331,Ann,Martin,1984-05-23,F,USA,California,3,42,C0331,4,1546334.4,386583.6,True,True,False,False,False,8,9,2
C0332,Christopher,Price,1989-12-15,M,USA,Texas,3,37,C0332,3,1209987.46,403329.1533333333,True,True,False,False,True,47,9,3
C0333,Helen,Hall,1955-12-23,F,UK,Wales,3,71,C0333,3,1118960.06,372986.6866666667,True,False,False,False,True,51,8,3
C0334,Andrew,Roberts,1950-08-01,M,USA,Arizona,3,76,C0334,4,1445655.93,361413.9825,True,True,False,False,False,1,9,2
C0335,Charles,Morris,1975-12-24,M,USA,Arizona,4,51,C0335,4,1478341.12,369585.28,True,False,False,False,True,1,9,2
C0336,Karen,Price,1971-11-17,F,USA,California,5,55,C0336,3,1163690.5899999999,387896.8633333333,True,True,False,False,False,8,9,2
C0337,Nathan,Alexander,1942-01-27,M,USA,Arizona,3,84,C0337,3,759310.2,253103.4,True,False,True,False,True,1,9,0
C0338,Patrick,Flores,1943-05-28,M,USA,California,5,83,C0338,4,1488671.1300000001,372167.78250000003,True,False,True,False,True,8,9,2
C0339,Keith,King,1963-10-05,M,USA,Utah,5,63,C0339,4,1548824.23,387206.0575,True,True,False,False,False,48,9,3
C0340,Daniel,Garcia,1940-11-25,M,USA,California,2,86,C0340,3,1047500.4199999999,349166.80666666664,True,True,False,False,False,8,9,0
C0341,Carl,Chavez,1982-11-10,M,USA,California,4,44,C0341,4,1679555.42,419888.855,True,True,False,False,False,8,9,2
C0342,Kevin,Hughes,1974-08-15,M,USA,California,2,52,C0342,3,1290567.3900000001,430189.13000000006,True,True,False,True,False,8,9,2
C0343,Joyce,Thompson,1952-06-17,F,USA,California,2,74,C0343,4,1630923.97,407730.9925,True,False,False,False,True,8,9,2
C0344,Joshua,Jackson,1997-05-13,M,Canada,British Columbia,2,29,C0344,4,1276344.68,319086.17,True,False,True,False,True,5,2,1
C0345,Stephanie,Hall,1969-09-15,F,USA,New York,4,57,C0345,3,1339687.25,446562.4166666667,True,False,True,False,True,27,9,2
C0346,Amy,Nelson,1963-06-02,F,USA,California,5,63,C0346,3,1174812.8599999999,391604.2866666666,True,False,False,False,False,8,9,2
C0347,Mark,Reyes,1992-05-24,M,USA,Washington,3,34,C0347,3,1378006.45,459335.48333333334,True,False,True,False,True,53,9,3
C0348,Jack,Pierce,1982-02-13,M,USA,Colorado,5,44,C0348,4,1482633.92,370658.48,True,True,True,False,False,11,9,2
C0349,Paul,Jackson,1975-06-26,M,USA,Arizona,2,51,C0349,3,1065745.84,355248.61333333334,True,False,True,False,False,1,9,0
C0350,Richard,Jones,1992-12-11,M,USA,Arizona,2,34,C0350,3,1066408.3,355469.43333333335,True,False,False,False,False,1,9,0
C0351,Michelle,Watson,1961-12-27,F,USA,Oregon,5,65,C0351,4,1551113.76,387778.44,True,False,False,False,False,37,9,2
C0352,Judith,Williams,1977-06-22,F,USA,Nevada,3,49,C0352,3,1339830.04,446610.01333333337,True,True,False,False,False,25,9,2
C0353,Anna,Murray,1964-04-24,F,USA,Arizona,2,62,C0353,3,889855.16,296618.38666666666,True,False,False,False,False,1,9,0
C0354,Kimberly,Turner,1998-10-23,F,USA,California,4,28,C0354,3,962196.6000000001,320732.2,True,False,False,False,True,8,9,0
C0355,Henry,Alexander,1951-10-16,M,Mexico,Baja California,1,75,C0355,3,1029593.97,343197.99,True,True,False,False,True,2,6,0
C0356,Andrea,Kim,1976-06-06,F,USA,Georgia,3,50,C0356,4,964351.9,241087.975,True,False,False,False,True,15,9,0
C0357,Danielle,Griffin,1988-04-09,F,USA,California,3,38,C0357,3,970629.22,323543.0733333333,True,False,False,False,True,8,9,0
C0358,Katherine,Griffin,1978-09-26,F,Australia,New South Wales,3,48,C0358,3,1150919.74,383639.91333333333,True,False,True,False,False,26,0,1
C0359,Julie,Cooper,1951-03-10,F,USA,California,1,75,C0359,3,1098189.8900000001,366063.2966666667,True,True,False,False,False,8,9,0
C0360,Laura,Baker,1948-09-09,F,USA,Utah,2,78,C0360,4,1978026.48,494506.62,True,False,True,False,False,48,9,2
C0361,Nicholas,Miller,1958-09-08,M,UK,England,1,68,C0361,4,1468372.25,367093.0625,True,False,True,False,True,12,8,2
C0362,Betty,Moore,2000-09-06,F,USA,Utah,4,26,C0362,3,1129669.4,376556.4666666666,True,False,False,False,True,48,9,3
C0363,Christine,Edwards,1959-01-25,F,USA,Utah,2,67,C0363,4,1232301.44,308075.36,True,True,False,True,False,48,9,3
C0364,George,Gray,1944-03-02,M,USA,Texas,2,82,C0364,4,1492505.18,373126.295,True,False,False,False,True,47,9,3
C0365,Brandon,Morales,1962-02-11,M,USA,Colorado,5,64,C0365,3,951259.9,317086.63333333336,True,True,False,False,False,11,9,0
C0366,Keith,Long,1983-04-26,M,USA,California,4,43,C0366,3,1420135.32,473378.44,True,False,False,False,True,8,9,2
C0367,Samuel,Collins,1964-11-25,M,USA,California,4,62,C0367,4,1662617.88,415654.47,True,True,False,False,False,8,9,2
C0368,Betty,Scott,1992-08-11,F,USA,California,4,34,C0368,4,1494552.45,373638.1125,True,False,True,False,False,8,9,2
C0369,Helen,Murray,1954-10-01,F,USA,Utah,2,72,C0369,4,1586439.08,396609.77,True,False,True,False,False,48,9,3
C0370,Michelle,Brooks,1957-09-23,F,Russia,Krasnodar Krai,1,69,C0370,4,1613633.3900000001,403408.34750000003,True,False,False,False,True,21,7,2
C0371,Ryan,Moore,1970-03-15,M,Belgium,Wallonia,3,56,C0371,3,827208.61,275736.2033333333,True,True,False,False,False,52,1,1
C0372,Teresa,Nelson,1952-04-22,F,Belgium,Flanders,1,74,C0372,3,1280128.06,426709.35333333333,True,True,False,False,False,13,1,1
C0373,Karen,Morales,1993-01-27,F,USA,Georgia,2,33,C0373,3,1047277.1799999999,349092.3933333333,True,False,False,False,False,15,9,0
C0374,Madison,Hughes,1993-11-07,F,Australia,New South Wales,4,33,C0374,4,916825.86,229206.465,True,True,True,False,False,26,0,1
